iter,train_loss_mean,action_error,test_total_reward,best_total_reward
134,0.0030414814634714274,0.0027519650757312775,-41861.70054761872,-40757.37501672786
135,0.0030211365901632236,0.0029289652593433857,-42994.85442602878,-40757.37501672786
136,0.003031209331587888,0.003331567160785198,-43902.30162656862,-40757.37501672786
137,0.0030097580703441055,0.003285805694758892,-40232.69698313515,-40232.69698313515
138,0.003005545152234845,0.0033976722043007612,-40669.96004768084,-40232.69698313515
139,0.00301883604505565,0.0027128185611218214,-41581.811260545335,-40232.69698313515
140,0.003003899635979906,0.002640889026224613,-41085.2570520192,-40232.69698313515
141,0.003000342854880728,0.0033713001757860184,-42140.41783522771,-40232.69698313515
142,0.0029847869435325265,0.003035491332411766,-42413.43562828849,-40232.69698313515
143,0.002993105679284781,0.0029870723374187946,-42414.491276872606,-40232.69698313515
144,0.0030093257540138437,0.0033414424397051334,-43136.15863489928,-40232.69698313515
145,0.0029777260266710074,0.002773820422589779,-43010.45380802627,-40232.69698313515
146,0.003003786889836192,0.0031152721494436264,-41584.15161526056,-40232.69698313515
147,0.002986335221095942,0.0029936947394162416,-42263.36514653814,-40232.69698313515
148,0.002995807454106398,0.0032043992541730404,-41592.03989493428,-40232.69698313515
149,0.0029799569245660676,0.0033617676235735416,-40781.48714188792,-40232.69698313515
150,0.002977866915636696,0.003261580364778638,-41756.8684905817,-40232.69698313515
151,0.002987184953643009,0.0032261586748063564,-43870.128186146256,-40232.69698313515
152,0.002980240329983644,0.004134681541472673,-41048.7900631739,-40232.69698313515
153,0.002963508467422798,0.0030925804749131203,-42119.24184063954,-40232.69698313515
154,0.0029833554023643957,0.0020720812026411295,-41821.07856906383,-40232.69698313515
155,0.0029670391934923826,0.0026206164620816708,-41989.89346940902,-40232.69698313515
156,0.002955056725535542,0.002893993631005287,-41074.826605035196,-40232.69698313515
157,0.0029612398697063326,0.003006876213476062,-42105.25089918543,-40232.69698313515
158,0.0029544668389717118,0.0025249014142900705,-40952.089654647556,-40232.69698313515
159,0.00295048628305085,0.002309903036803007,-40924.25732446506,-40232.69698313515
160,0.0029374072505161165,0.003234465140849352,-41070.52037461117,-40232.69698313515
161,0.002942534075002186,0.0023552647326141596,-41276.602884507956,-40232.69698313515
162,0.0029353662664070726,0.0035173767246305943,-42507.42298828976,-40232.69698313515
163,0.0029352138498798014,0.0022850523237138987,-40755.17436515809,-40232.69698313515
164,0.0029206853815121575,0.0027009022887796164,-41786.22868446108,-40232.69698313515
165,0.0029302040797192603,0.0029382675420492887,-40945.0679311312,-40232.69698313515
166,0.0029556060833856464,0.0026588134933263063,-42681.46514556886,-40232.69698313515
167,0.0029178074796218424,0.002940941834822297,-43932.229197328284,-40232.69698313515
168,0.0029027142983395608,0.002717043738812208,-42431.08672264365,-40232.69698313515
169,0.0029087891755625607,0.0031354210805147886,-41769.67511963856,-40232.69698313515
170,0.0029453542993869634,0.003212487092241645,-40782.79398025969,-40232.69698313515
171,0.00291478151245974,0.0024112204555422068,-41446.89090653927,-40232.69698313515
172,0.002931820735684596,0.0031435235869139433,-42056.28915936616,-40232.69698313515
173,0.0029255840769037604,0.0033016616944223642,-43273.75089880777,-40232.69698313515
174,0.00292129823344294,0.0034162758383899927,-42064.437346736675,-40232.69698313515
175,0.0028783518398413435,0.00281131430529058,-40446.523145740444,-40232.69698313515
176,0.002895757198566571,0.0028526545502245426,-41055.11331081676,-40232.69698313515
177,0.002894512710161507,0.0031838146969676018,-40674.230977755076,-40232.69698313515
178,0.0029140346106141806,0.002636735327541828,-42177.989594050174,-40232.69698313515
179,0.002894133142544888,0.0028203376568853855,-43457.90228028356,-40232.69698313515
180,0.0029038091448601337,0.003167505143210292,-42605.492290549984,-40232.69698313515
181,0.002882875073235482,0.0031582859810441732,-41870.61094747921,-40232.69698313515
182,0.002877865156158805,0.0032350963447242975,-41933.77500572755,-40232.69698313515
183,0.0028922755296807738,0.0026091805193573236,-40945.86876341809,-40232.69698313515
184,0.0028779637234983965,0.0025299477856606245,-41192.528308914974,-40232.69698313515
185,0.00287501908140257,0.0032571337651461363,-41455.2543681682,-40232.69698313515
186,0.0028606160172494127,0.0029125679284334183,-42328.97437806443,-40232.69698313515
187,0.0028691099578281865,0.002877908293157816,-42167.70002349248,-40232.69698313515
188,0.002884214847930707,0.003188971895724535,-43469.242437630564,-40232.69698313515
189,0.0028544004554860295,0.0026768548414111137,-42055.313120617786,-40232.69698313515
190,0.002879500594572164,0.0029888558201491833,-43413.8634033581,-40232.69698313515
191,0.002862056109937839,0.0028628860600292683,-42249.08271692064,-40232.69698313515
192,0.002871958291856572,0.003096687840297818,-42942.18163174716,-40232.69698313515
193,0.0028571495488286017,0.0032015498727560043,-41449.705542219344,-40232.69698313515
194,0.0028565953156212344,0.0031954082660377026,-42728.935295677824,-40232.69698313515
195,0.0028658353256760167,0.003104794304817915,-43258.26661146239,-40232.69698313515
196,0.0028582320059649647,0.00400335481390357,-41447.018928436395,-40232.69698313515
197,0.0028420929355779663,0.0029691082891076803,-41434.978191422386,-40232.69698313515
198,0.00286311519111041,0.0020212754607200623,-41391.975962083634,-40232.69698313515
199,0.0028473972510546447,0.002537813736125827,-40573.35456730126,-40232.69698313515
200,0.0028351819814415647,0.002763031981885433,-41146.23557637756,-40232.69698313515
201,0.002841326030786149,0.0029136729426681995,-42054.851802980986,-40232.69698313515
202,0.002835267590358853,0.0024540333542972803,-41476.34122281045,-40232.69698313515
203,0.002830362258129753,0.002232162281870842,-41358.84427609624,-40232.69698313515
204,0.0028195680843200533,0.003137023188173771,-42611.275165335974,-40232.69698313515
205,0.0028256082081934437,0.002245482988655567,-42222.13419120822,-40232.69698313515
206,0.002819386636838317,0.00334456330165267,-42737.25920636005,-40232.69698313515
207,0.002819010372739285,0.002194755245000124,-43653.9894477582,-40232.69698313515
208,0.0028061589348362757,0.0026105160359293222,-43451.772544721905,-40232.69698313515
209,0.002815111064352095,0.0028545900713652372,-40840.589743868746,-40232.69698313515
210,0.0028407218637876213,0.0025415646377950907,-44106.82981266752,-40232.69698313515
211,0.0028040635373909025,0.0027990899980068207,-43485.140679083815,-40232.69698313515
212,0.0027896676141535865,0.002609230810776353,-43220.18729576605,-40232.69698313515
213,0.0027939616043586284,0.0030550980009138584,-42136.921751955204,-40232.69698313515
214,0.0028324430835200472,0.0031043561175465584,-42388.75008587325,-40232.69698313515
215,0.0028013951989123596,0.0023477310314774513,-42952.52767252213,-40232.69698313515
216,0.002821646780357696,0.0030333774629980326,-41773.09075110844,-40232.69698313515
217,0.0028139230157248674,0.0031814146786928177,-41757.23162832465,-40232.69698313515
218,0.002809763378929347,0.003309919498860836,-41445.44378823311,-40232.69698313515
219,0.002771802156814374,0.002706444589421153,-42118.933737579886,-40232.69698313515
220,0.0027860535692889243,0.0027297139167785645,-41339.958525838294,-40232.69698313515
221,0.0027864422069396825,0.0030448271427303553,-41592.42793142083,-40232.69698313515
222,0.0028066182115580886,0.0025626029819250107,-41978.61561377769,-40232.69698313515
223,0.0027871086245868353,0.0026735642459243536,-42766.65746561044,-40232.69698313515
224,0.00279780402185861,0.003077532397583127,-43983.2220514434,-40232.69698313515
225,0.002775564115960151,0.003051851876080036,-43821.084697061386,-40232.69698313515
