iter,train_loss_mean,action_error,test_total_reward,best_total_reward
46,0.0008193214392813389,0.0008743709768168628,-2884.599742318747,-1830.1594416934172
47,0.0008124975110113155,0.0008364066015928984,-2547.7702258967083,-1830.1594416934172
48,0.0008129424678627402,0.0008751548011787236,-2755.6043668316124,-1830.1594416934172
49,0.0008033488769724499,0.000954147195443511,-2597.854881423364,-1830.1594416934172
50,0.0008035538303374778,0.0007784637273289263,-2007.787916503771,-1830.1594416934172
51,0.000797926142171491,0.0006559154717251658,-5025.49274494056,-1830.1594416934172
52,0.0007859382448077667,0.0008898221421986818,-3512.448642743611,-1830.1594416934172
53,0.0007859101835638284,0.0008695062715560198,-3634.092087841929,-1830.1594416934172
54,0.0007779387569753453,0.0006672879098914564,-2775.405497631878,-1830.1594416934172
55,0.0007644882432068698,0.0005370818544179201,-2524.183056248973,-1830.1594416934172
56,0.00078046054506558,0.0007081939256750047,-2677.1005622409484,-1830.1594416934172
57,0.0007613067829806824,0.0008521850686520338,-2834.171544088528,-1830.1594416934172
58,0.0007584899762878195,0.000615919940173626,-3767.160996057841,-1830.1594416934172
59,0.0007570736000488978,0.0006004046881571412,-2516.9803607422855,-1830.1594416934172
60,0.0007448346230085008,0.0007832389092072845,-2506.391966719102,-1830.1594416934172
61,0.0007419739572796971,0.0006678515346720815,-2813.5528979937417,-1830.1594416934172
62,0.0007327744632202667,0.0008099365513771772,-2638.8959159570004,-1830.1594416934172
63,0.0007287886906997301,0.0006325985305011272,-3536.778794850462,-1830.1594416934172
64,0.0007261369522020687,0.0005543863517232239,-3195.742742678675,-1830.1594416934172
65,0.0007244450094003696,0.000583702465519309,-2747.1956959967547,-1830.1594416934172
66,0.0007134973971988075,0.0006396626704372466,-2392.456331641414,-1830.1594416934172
67,0.0007146445669641252,0.0007108772988431156,-1783.3535728910272,-1783.3535728910272
68,0.0007065583269577474,0.0007295242394320667,-1945.2467036841451,-1783.3535728910272
69,0.0007026506190595682,0.0006616101018153131,-2344.8566459252115,-1783.3535728910272
70,0.0006918771945056505,0.0004575213824864477,-3653.6312778217193,-1783.3535728910272
71,0.0006897016193834133,0.0007579673547297716,-2057.052425601207,-1783.3535728910272
72,0.0006829335731163155,0.0007088827551342547,-2519.991239668089,-1783.3535728910272
73,0.0006748852804012131,0.0006199012859724462,-2051.65288416012,-1783.3535728910272
74,0.0006693523999128957,0.000589468574617058,-2625.7944634528067,-1783.3535728910272
75,0.0006684534606756642,0.0006556100561283529,-3037.892534883885,-1783.3535728910272
76,0.0006673863408213947,0.0008877356885932386,-2371.3831114828986,-1783.3535728910272
77,0.000657900847872952,0.0008619709988124669,-2822.792251228167,-1783.3535728910272
78,0.0006543539450794924,0.0005098818801343441,-2080.2022732545342,-1783.3535728910272
79,0.0006502434149151668,0.00067489332286641,-3271.9109816344726,-1783.3535728910272
80,0.0006353175307449419,0.0007930424180813134,-2513.5202889777474,-1783.3535728910272
81,0.0006320531957317144,0.0006830683560110629,-2469.035099943056,-1783.3535728910272
82,0.0006333425080229062,0.0008044670103117824,-2268.9756938276005,-1783.3535728910272
83,0.0006290629966242704,0.0006312757031992078,-3697.246138907726,-1783.3535728910272
84,0.0006207029877987225,0.0006323104607872665,-2119.0965298962105,-1783.3535728910272
85,0.0006112667206907645,0.0006445007165893912,-2469.275067232478,-1783.3535728910272
86,0.0006154322471120394,0.0006800935370847583,-3532.986725463179,-1783.3535728910272
87,0.0006061324579059147,0.0005967837059870362,-2538.0573548292423,-1783.3535728910272
88,0.0006035689473792445,0.0006805016309954226,-3027.3094336304925,-1783.3535728910272
89,0.0005999430326046422,0.0008022008696570992,-3762.911647581512,-1783.3535728910272
90,0.0005995024646399542,0.0005568083724938333,-2843.0751092237815,-1783.3535728910272
91,0.0005904561460483819,0.0005971579812467098,-2681.4853658277543,-1783.3535728910272
92,0.0005863032516208477,0.0004323689790908247,-3365.6744284371152,-1783.3535728910272
93,0.0005740779620537069,0.0007413438870571554,-4503.018876902244,-1783.3535728910272
94,0.000573841209668899,0.0005973366787657142,-4695.245667919555,-1783.3535728910272
95,0.0005681123785907403,0.0007195483194664121,-1862.0279845682392,-1783.3535728910272
96,0.0005640862385043875,0.0005038781091570854,-2794.240812993973,-1783.3535728910272
97,0.0005614061996457167,0.0005155277904123068,-2316.86268602934,-1783.3535728910272
98,0.0005561841853195801,0.0005163860623724759,-1939.1678274317424,-1783.3535728910272
99,0.0005541594231908676,0.00040506222285330296,-1632.1937220172904,-1632.1937220172904
100,0.0005465419090469368,0.0006555686122737825,-1055.1019907518914,-1055.1019907518914
